Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Central Europe and the Baltics,CEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.174549,2233.29252,2316.71497,2457.014885,2805.594483,3593.183523,3808.561463,3757.40741,4117.999901,3998.01799,3959.624949,4360.962635,4941.342514,5948.84961,7180.27037,8352.507132,9466.748159,11997.34692,14573.74567,12302.09303,12635.81669,13997.44147,13104.10361,13712.73365,14208.45952,12596.94751,12874.74069,14339.85806,16245.19386,16551.84889,16595.93527,19239.8185,19548.69305,22699.53517,24543.30406
Switzerland,CHE,1954.311321,2155.449969,2330.477365,2508.474307,2734.93009,2865.244848,3044.845604,3237.273152,3413.493582,3657.207942,4044.420682,4834.740494,5884.775241,7855.91887,9004.788599,10328.10894,10864.97123,11643.64674,16282.19325,18265.55886,19393.88055,17665.0139,17999.96926,17859.23237,16991.24588,17152.09485,24459.85363,30440.51082,32690.43027,31308.65083,39574.53981,39544.49468,40713.68815,39237.11866,43091.7771,50113.83212,48092.6433,41584.44178,42680.58673,41695.69129,38865.02194,39638.79111,42458.73847,49335.74563,54659.45715,56242.89336,59011.03246,64989.15533,74175.19279,71568.31239,76531.37282,90476.75897,85836.20768,87304.33058,88724.99107,83806.4476,82153.07454,82254.37705,85217.36915,84121.93103,85897.78433,93664.77367,94394.51068,100631.8028,103669.872
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40472.66535,42443.71997,43479.19408,41873.74061,44459.73182,48570.77966,56259.53442,57647.11889,62745.10066,74139.97799,,57778.54071,56121.63873,60419.23216,58813.93648,59304.85085,64700.74239,61852.07356,55950.14829,55806.57089,60783.35293,60568.10835,56785.9402,66912.17532,67627.30845,74589.13812,
Chile,CHL,516.4875391,594.4363062,678.5843366,657.7191966,685.9702029,686.123542,790.3617738,764.2651287,765.8474016,873.5818899,940.6483451,1098.9147,1185.049948,1666.995428,1578.583676,732.0544068,970.9573149,1296.868547,1465.456056,1962.081856,2570.843119,3012.344782,1663.280433,1715.403457,1636.224762,1446.806046,1524.978095,1767.413897,2013.539878,2277.847643,2487.768297,2798.342624,3351.841089,3540.913773,4012.101599,5081.468277,5333.504387,5741.95843,5419.824173,4933.555815,5052.992458,4563.595299,4430.847412,4773.401775,6120.591521,7480.32331,9318.656553,10346.41382,10683.21888,10098.80172,12632.87047,14487.39278,15241.907,15683.54864,14529.67672,13433.9203,13649.85205,14879.90862,15659.48087,14495.71672,13114.81547,16206.83255,15405.61658,17067.03648,16709.8894
China,CHN,89.71507492,75.96550111,71.0616846,74.46815409,85.66110746,98.66816887,104.5064635,96.76144801,91.64545818,100.3081395,113.346243,118.8424916,132.0974104,157.3398881,160.4025469,178.6212493,165.6809877,185.7286207,156.6556169,184.2858531,195.14948,197.425511,203.7227884,225.865347,251.1926865,295.0074458,282.4456031,252.2567601,284.0235731,311.4294612,318.5033536,334.1302881,367.8226519,378.9393531,475.6778744,612.6802779,713.3373878,786.7435485,835.0953486,881.1466141,969.1995137,1065.405976,1163.559577,1306.972454,1530.927262,1777.644968,2129.25697,2734.727099,3523.443021,3898.244592,4629.245517,5703.76028,6405.057424,7147.035186,7781.065975,8175.332851,8254.868593,8979.676527,10085.66381,10342.90095,10627.4638,12887.43572,12970.60564,12951.17824,13303.14815
Cote d'Ivoire,CIV,148.680789,162.2627644,163.0766797,185.076826,215.5062403,207.0448386,221.7863922,225.6209341,256.7687143,262.192286,268.9577336,280.3336602,312.9423481,405.5689795,474.2238614,574.6264059,660.5386182,855.6556914,1039.114983,1157.001398,1237.802168,985.5075479,849.4797054,737.4499687,708.9402522,694.9516915,877.1549568,929.611363,909.5341822,832.559838,885.6478422,827.2418892,844.9022238,804.1496572,581.8884686,740.4730999,1170.23622,1124.656749,1177.371338,1096.135206,936.6365413,924.727295,967.8158644,1111.171351,1199.825245,1197.74617,1230.430568,1367.538177,1583.970667,1540.453936,1553.54887,1596.628266,1546.946018,1786.15862,1991.365394,1814.718551,1862.595971,1964.299303,2130.866194,2141.768362,2179.729348,2455.981276,2333.371283,2554.673049,2709.895116
Cameroon,CMR,119.0539412,124.5931656,130.0425699,131.6420147,139.2281096,142.7043076,145.8059828,156.6212907,170.7826665,175.1504964,178.488983,186.7248204,220.108721,271.7572901,299.9083395,386.2364503,381.4299153,435.4086563,581.989336,718.356902,784.1162271,749.8475413,732.2507197,745.5131895,771.702146,875.3377217,1178.59375,1258.314128,1145.16556,1000.892613,1086.717009,1014.828973,1005.448976,1309.9363,700.7095019,832.0066745,826.9653223,783.2516019,798.7456214,796.2626498,708.5657316,715.4702965,789.6238111,988.2412768,1133.393267,1142.624663,1191.45459,1325.672482,1492.142698,1461.389992,1398.58702,1513.96057,1449.098744,1575.928821,1649.443391,1415.000097,1441.720173,1496.089518,1610.696416,1555.226605,1555.603707,1672.326573,1604.87727,1736.860911,1762.368351
"Congo, Dem. Rep.",COD,220.0745502,197.0803952,235.1272906,376.38337,169.9492598,232.0373974,252.7703618,183.2910865,205.6459958,257.1446367,242.2197598,270.336629,290.5118033,360.5625916,428.0749545,444.6938995,408.422391,509.4883687,615.0841953,582.0894322,538.9118394,455.912227,481.7409782,376.2854799,259.8018895,230.1322552,250.900914,230.0864158,257.7251517,254.2310379,254.8726563,253.7964277,209.7265488,263.3355828,136.5425477,127.0080787,127.4161328,132.3235208,131.4613389,96.31922435,377.9254215,142.6781426,162.3805291,161.4915535,180.664765,203.5616689,238.4176394,267.8885088,307.3196386,280.7980515,314.5385863,364.7141918,400.0599018,431.1915282,458.0045418,467.9145805,442.3104721,436.5845347,528.2560198,557.0441613,507.5212301,558.0340773,642.6122671,633.3956617,647.4357048
"Congo, Rep.",COG,124.6596704,139.8720744,149.5912499,150.650752,158.0619645,164.1868928,177.5513442,185.6566036,190.8422573,195.4310236,196.7324156,223.5387238,276.2718495,353.3809938,369.9451839,471.4736282,452.5781472,448.1367824,502.7042514,670.2452231,932.6467155,1066.186777,1130.97081,1075.348258,1097.049586,1049.318214,872.0486976,1052.338935,984.3762858,1032.864975,1175.667091,1112.535212,1164.22443,1034.372008,661.9042737,769.6067948,898.7940502,804.3040501,660.3797751,776.4163497,1024.301591,854.5983144,905.5381355,1016.823634,1306.101363,1799.051584,2103.582138,2206.471019,2832.091778,2271.152192,2946.557981,3396.165058,3732.327373,3697.417059,3601.236581,2439.351894,2093.107286,2211.633099,2694.434132,2488.424667,1993.586672,2516.162551,2620.838043,2477.978455,2482.248947
Colombia,COL,258.3044336,282.0994405,298.5438617,282.5883303,338.6759353,317.0645634,290.253386,302.8325078,301.5265028,317.8687981,345.8791016,366.8251679,397.4121174,462.0643757,541.7499016,561.0980361,643.0079145,798.2030216,932.3926951,1095.031384,1279.501167,1362.183325,1425.399368,1383.792461,1335.528218,1192.218775,1169.462121,1192.588286,1259.617411,1244.326946,1474.845529,1499.711042,1729.663973,1930.059765,2325.975573,2583.349914,2664.456256,2873.200188,2605.999381,2243.64205,2555.00751,2472.99084,2428.929698,2311.942188,2818.571954,3456.066109,3789.853612,4769.926147,5541.836297,5250.972924,6398.295845,7400.99407,8108.598382,8279.102556,8187.208249,6248.514905,5959.842504,6479.532313,6816.968183,6472.545449,5339.687114,6222.621644,6680.445069,7000.836605,7913.988015
Comoros,COM,,,,,,,,,,,,,,,,,,,,,628.3833744,565.2277077,515.2308025,521.7993885,489.0866775,506.566456,699.1864174,822.3532672,845.413856,788.442399,966.3203846,930.9695614,983.3925336,956.0875758,662.0231887,812.2159968,793.5248472,717.727665,716.4322401,727.2583601,655.0077967,691.6999088,762.1169303,959.7878945,1091.272164,1103.206585,1154.904223,1289.736311,1455.027686,1410.30517,1386.575336,1531.439693,1490.314257,1603.326535,1615.717185,1329.370481,1365.484034,1423.924802,1540.711323,1519.263863,1527.169909,1587.729886,1533.877553,1682.202851,1784.115469
Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,439.9826024,425.4076887,422.664668,410.1126467,385.45142,396.4941915,541.1429856,658.4151914,729.4700128,727.1516856,817.4429255,831.6138876,907.8479095,1220.049979,991.1089744,1165.138323,1179.515227,1133.574226,1186.742948,1326.744669,1189.514793,1223.330553,1328.578743,1717.975654,1929.490815,2004.146804,2256.996662,3324.576752,3908.648858,3659.720464,3579.460061,4002.013869,3736.81517,3960.975968,3985.607065,3415.062667,3608.966052,3893.095714,4294.9651,4380.781173,3539.226612,3971.444092,4323.31362,4861.291841,5272.85253
Costa Rica,CRI,382.3091218,355.8444479,335.221589,345.5053691,353.7108968,373.8356901,395.1524985,413.996506,444.8052569,477.0813467,535.5396797,570.3602295,638.8510116,768.9447174,817.0766914,936.9931967,1123.281791,1393.375138,1555.837161,1734.595602,2020.990675,1068.046722,1032.405482,1212.557653,1372.201498,1429.378364,1568.564097,1567.032051,1554.740485,1725.139362,1829.668709,2253.381915,2612.387565,2840.387065,3039.563286,3275.252564,3226.963956,3407.776129,3617.457567,3690.961548,3812.753883,3985.129845,4067.718514,4173.148564,4431.011721,4703.007218,5256.596409,6137.711999,6937.242616,6832.698299,8265.788203,9276.391075,10126.9991,10803.2402,10911.49788,11714.7106,12091.03016,12317.09028,12590.24938,12884.686,12394.0494,12838.11854,13625.90085,16942.02681,18587.15322
Caribbean small states,CSS,455.4904416,486.57113,507.8473341,530.7335807,555.2359367,584.0326369,609.2049347,654.5117418,659.5571199,704.371935,730.7040868,780.6642195,858.3760523,987.0499043,1295.57997,1474.073137,1497.922744,1786.946331,2023.785937,2491.901121,3199.783024,3496.708152,3851.960974,3793.640926,3908.462776,3907.19546,3307.339047,3439.600463,3530.076897,3468.589398,3713.804539,3792.334378,3842.81867,3699.023064,3929.283653,4144.627313,4424.573,5198.631648,5558.940574,5960.021527,6477.457404,6647.814802,6903.25781,7551.242821,8233.769627,9439.498116,10883.2162,12135.1286,13890.23853,11554.17642,12594.87351,13449.48077,14172.89047,14504.7156,14888.54404,14402.47258,13297.74435,13637.12072,13815.32652,13938.20232,11925.7574,13833.30993,17355.83666,17582.26368,20173.95647
Cuba,CUB,,,,,,,,,,,645.1449178,770.0849697,891.6317492,1079.130815,1216.741482,1374.23964,1440.730461,1472.378817,1837.39107,2005.913263,2030.933623,2045.852312,2113.808589,2222.488512,2386.445951,2256.569487,2364.895598,2439.584003,2632.041768,2565.541179,2694.31698,2268.834932,2047.679003,2063.203663,2613.289719,2785.24443,2282.188093,2306.424834,2332.306561,2561.779804,2751.381771,2842.967043,3005.211042,3202.781099,3399.219629,3786.337992,4329.98266,4807.43889,4986.124365,5089.235198,5272.267558,6104.461052,6470.836734,6828.364282,7146.704591,7727.919972,8110.55874,8610.608295,8911.46206,9232.261159,9605.261251,,,,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15841.26124,16609.84545,16723.69253,16695.73511,16671.34034,17032.33566,17400.16378,18005.71659,19423.33524,19540.24766,19847.23101,19426.32638,19809.82232,19721.29216,19623.02999,19361.813,18944.09615,18938.24405,19119.12439,19220.68658,16356.09333,17979.99829,20501.75228,21061.74164,
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87085.09374,89888.26182,89655.11962,81373.57115,76837.66996,75280.96076,75101.59136,75113.73324,75845.30604,76379.20951,77802.25416,80053.94445,83865.55316,88254.29037,82338.79829,86438.44526,92202.1478,97749.5079,
Cyprus,CYP,,,,,,,,,,,,,,,,976.329895,1157.411621,1476.247559,1929.399292,2559.229004,4232.022949,4033.240479,4122.784668,4091.048584,4258.743652,4488.287109,5642.631348,6690.578125,7645.629883,8038.914063,9641.575195,9696.099609,11310.07227,10526.1416,11617.69238,15261.41699,15139.2207,14234.24121,15092.82813,15287.91797,14388.35254,14821.44922,16093.21582,20252.24609,23792.61914,24959.26172,26729.28125,31244.87891,35397.29688,32236.44922,31105.02734,32485.79688,28991.93555,27797.45703,27244.35156,23487.22852,24715.1543,26696.99023,29599.98633,29703.05273,28649.01563,33734.03516,33894.44922,36551.41797,38654.16797
Czechia,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3969.367335,2917.086555,3396.709724,3984.146344,4663.286653,5865.294606,6573.196431,6069.387624,6526.596358,6377.621108,6062.921528,6669.074948,8101.260186,9852.456779,11782.55467,13442.49163,15259.07882,18452.65328,22774.70451,19817.42158,20160.43551,22049.10808,20014.0354,20260.4955,20038.41632,17931.59877,18753.96867,20913.19763,23705.93298,24062.719,23472.89155,27696.46195,28282.22367,31591.05682,31706.62342
Germany,DEU,1162.122668,1315.907878,1430.520955,1502.154529,1637.455228,1774.19869,1870.805403,1885.615966,2025.081595,2281.275982,2771.283105,3203.828848,3823.940326,5065.245233,5659.737878,6259.207445,6659.165466,7711.10232,9516.782832,11322.35434,12182.78002,10246.47676,9950.05926,9900.485592,9347.290684,9464.116947,13511.152,16738.61328,17996.97835,17829.46095,22385.67783,23443.33508,26559.85439,25616.65088,27201.95936,31747.24494,30599.7891,27046.95655,27395.94406,26965.49228,23925.85599,23878.36415,25486.5942,30711.10225,34566.73591,35084.43635,36980.33499,42350.92172,46386.32959,42487.21371,42409.9357,47646.58204,44735.58823,47220.01021,48971.08247,41911.01099,42961.03569,45526.59996,48874.8595,47623.86561,47379.76519,52265.65416,49686.11546,53940.40734,55800.21945
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,846.7855381,,821.6825704,816.8746141,781.9168387,780.4977194,732.7331016,763.6592145,758.7338427,784.5562074,786.2018667,761.9436595,748.2328402,735.3491079,740.2193098,737.6121836,742.1337911,743.0132704,764.6344652,806.2616529,844.4483574,898.4646281,969.5732202,1119.152333,1150.937586,1213.233526,1306.345528,1400.193579,2075.944984,2214.620841,2376.125547,2510.430008,2618.955211,2718.083388,2837.169023,2844.888106,3025.911264,3133.257798,3397.520158,3496.471119
Dominica,DMA,,,,,,,,,,,,,,,,,,633.5517417,785.5758148,754.0914608,996.1913623,1124.974531,1231.669281,1363.438008,1514.892177,1665.532072,1892.865565,2138.303851,2423.325743,2639.049548,2892.981597,3171.365778,3376.260501,3536.156092,3805.202788,3951.722671,4210.99532,4372.19713,4664.242681,4817.181055,4867.398963,5527.515273,5488.02785,5447.440115,5778.833065,5695.224424,6055.781096,6459.035037,6971.326338,7487.490104,7549.619647,7705.407172,7528.51002,7822.217972,8131.748761,8282.598747,8802.56172,8224.648966,9215.308541,9491.14996,7827.748427,8376.404141,9323.660895,9912.962128,10405.27878
Denmark,DNK,1389.021394,1530.53779,1711.218138,1807.252792,2049.397243,2284.228505,2487.136271,2700.746379,2776.135445,3151.133243,3464.455183,3845.599068,4653.955879,6116.891992,6763.865929,7988.156133,8773.339616,9769.578643,11817.62509,13757.23437,13822.15784,12000.21038,11740.21991,11796.5692,11516.68216,12212.7874,17136.62974,21295.67686,22524.57926,21882.15175,26885.69942,27002.80577,29579.49136,27581.72411,29967.83039,35321.09808,35621.98781,32779.87905,33346.48843,33426.23811,30722.02518,30768.47755,33257.16226,40519.09749,46625.0501,48925.80767,52119.1788,58631.65664,64616.66576,58412.74724,58104.54456,61809.7379,58443.77471,61377.59406,62520.45097,53094.01336,54500.92604,57521.5515,61324.7665,59404.26632,60985.48856,69727.98737,68091.31911,68453.87693,71851.75621
Dominican Republic,DOM,205.7315099,193.9089888,236.8147,262.186358,277.2971582,233.1605742,250.8766915,256.2065974,259.5744384,287.6993057,337.6681237,368.3496477,427.2248464,490.3154953,595.3566778,713.1681691,762.778347,862.9760492,868.3973718,983.7397065,1180.180893,1288.465631,1376.268205,1499.955753,1843.524608,784.4888096,931.6595301,868.0875578,783.9131421,954.9145044,989.1639412,1345.846737,1558.297821,1722.41996,1891.670557,2109.169407,2270.865587,2448.893935,2607.854573,2620.889682,2831.458836,2935.893673,3065.603295,2383.261718,2451.691616,3878.312067,4055.142703,4649.645589,5023.585134,4973.95187,5478.624704,5826.510141,6013.81965,6136.594293,6496.45167,6800.953094,7160.44201,7412.715716,7882.982216,8183.016236,7135.222733,8527.075486,10104.24493,10630.43174,10875.66184
Algeria,DZA,238.3924767,209.3706727,169.6028627,225.5846602,238.8638015,253.62206,241.4489696,261.7924421,292.4360364,315.9146557,352.8457666,360.1110817,469.0309965,589.5181269,872.8892774,992.3020374,1080.386207,1232.494187,1505.942221,1843.119296,2275.779712,2307.334344,2274.87801,2373.82512,2524.380714,2632.517111,2800.202708,2847.077669,2450.872421,2247.460271,2445.183327,1759.112016,1802.693008,1831.04801,1525.540618,1466.948068,1616.831987,1628.761006,1603.366232,1596.118222,1772.928691,1896.300209,1937.464114,2283.772993,2816.99385,3233.133396,3660.661047,4167.451699,5180.918815,4235.429905,4912.785855,5916.313644,6033.648847,5979.60139,6094.693923,4685.059027,4424.98529,4554.66754,4577.210292,4468.453419,3743.541952,4160.559267,4961.552577,5364.02795,5631.179991
East Asia & Pacific (excluding high income),EAP,90.27850187,79.55850823,71.61552905,75.51312196,85.11818463,96.78543962,103.0429053,97.50380997,96.03955731,105.1089773,113.9225173,119.1124825,132.3362846,162.6457251,180.408281,198.6725103,198.554468,225.2430138,215.1843126,245.2678867,278.6755518,292.9648714,302.5166856,311.4727944,332.1532584,357.9054674,351.0288161,340.9367665,371.9254393,395.42603,416.9387823,445.8047532,493.0608837,533.8860617,634.195223,772.3055617,876.0391667,895.6301286,809.0089026,881.6373856,961.3034342,1014.527215,1114.001781,1251.280119,1439.934645,1653.681435,1976.633901,2481.389526,3117.833898,3359.520093,4057.868416,4913.896214,5434.827471,5952.771112,6373.651057,6589.77384,6683.183869,7241.925338,8045.944488,8286.439675,8391.368384,9974.6364,10106.87252,10125.76681,10396.82552
Early-demographic dividend,EAR,149.2099628,158.3568814,156.1364366,167.9940959,187.777251,198.6776962,192.0490724,197.7970694,210.3404281,229.3242383,238.1308483,250.2997444,269.6999766,336.72657,460.5644152,481.0234681,512.7300227,559.4832897,624.2228498,716.8501368,868.8596955,937.713574,871.0311826,856.7895329,847.2323398,823.9857583,807.9176124,801.0268546,825.2773933,819.8403822,937.5697265,971.773804,1032.695545,1090.646026,1122.90553,1122.455712,1192.380145,1247.843371,1209.124731,1254.961132,1346.075446,1311.026087,1251.115338,1368.196856,1562.649517,1787.583453,2010.20656,2341.336344,2592.850636,2455.72963,2936.943765,3261.145625,3360.454611,3363.118224,3431.302025,3219.688272,3269.984328,3505.106215,3515.766217,3543.323907,3250.749747,3765.510798,4113.000849,4322.182794,4529.826867
East Asia & Pacific,EAS,150.8203054,151.7238599,153.1658851,166.8608575,187.1673925,203.5294012,221.9949311,235.5086012,253.8586003,285.315927,320.2975414,346.7473109,421.1171281,542.9124078,613.5595765,659.284494,713.2198506,836.9705234,1041.336271,1113.787108,1187.306634,1288.261193,1241.514634,1300.325001,1370.136568,1423.476094,1831.522204,2115.712357,2502.358221,2565.253801,2637.442736,2937.090188,3167.861927,3498.395469,3864.302916,4334.603796,4126.983258,3899.543584,3452.62044,3818.458063,4092.579735,3773.327777,3802.586503,4150.18639,4619.994862,4893.121379,5150.196823,5716.348972,6547.770332,6694.483876,7760.448278,8929.666845,9479.323443,9522.667498,9759.275634,9657.528896,9928.671499,10526.67717,11394.4809,11578.27483,11595.29409,13282.76367,13084.28481,13117.90954,13349.08331
Europe & Central Asia (excluding high income),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.889318,1298.982016,1455.186648,1720.287266,1641.377317,1566.685177,1607.787439,1253.860349,1432.850553,1511.646047,1598.766243,1940.527191,1765.852005,1788.709022,1527.604738,1769.536495,2246.157932,2877.767159,3567.784738,4130.927579,5189.134024,6169.168786,5105.020722,5995.078508,6762.72946,7071.920036,7646.166677,7273.112782,6282.954184,5977.685509,6112.70277,5952.25003,6020.636702,5733.417619,6623.351377,7247.609812,8571.410187,9668.562709
Europe & Central Asia,ECS,638.4810753,694.4275391,750.796641,811.7322501,886.9764919,956.766518,1024.965448,1078.844993,1126.301644,1238.170203,1381.262727,1546.852524,1839.787912,2322.452306,2604.693943,3019.095084,3117.173188,3501.867342,4262.639713,5162.392058,5795.14317,5128.672364,4914.289358,4738.478285,4527.783066,4656.253672,6311.870148,7746.270873,8570.775345,8631.008199,10494.42581,10760.1647,11479.07332,10513.62259,10969.28146,12648.8006,12886.43478,12204.46029,12504.37274,12364.91185,11645.2689,11749.67361,12843.46811,15575.9794,18102.98661,19215.66231,20751.08732,24175.05031,26501.46567,23237.11513,23684.87661,26221.78566,25146.01978,26177.10964,26444.79301,22676.94946,22496.77585,23780.61679,25362.67581,24975.41664,24121.4791,27591.41088,27782.86162,29835.71805,31392.58196
